pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_dens,st_denserr1,st_denserr2,st_denslim,ra,dec,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2
TOI-3807 b,TOI-3807,1,1,1,Transit,Published Confirmed,0,2.89897270000,0.00000380000,-0.00000390000,0,0.0421000000,0.0007000000,-0.0011000000,0,18.49481816,,,-1,330.54154328,47.67426105,-44.49597698,0,Mass,0.289000,,,1,0.000000,,,0,1230.0000,73.0000,-73.0000,0,1646.00,25.00,-24.00,0,80.81000,,,1,5772.00,84.00,-80.00,0,1.468000,0.037000,-0.037000,0,1.181000,0.064000,-0.092000,0,0.2780,0.0840,-0.0810,0,[Fe/H],0.33244,0.02740,-0.02281,0,4.174000,0.031000,-0.035000,0,0.521000,0.050000,-0.045000,0,139.1125648,69.0741284,12.7570000,0.2680000,-0.2680000,11.8560000,0.0200000,-0.0200000,12.0338000,0.0001720,-0.0001720,11.5817000,0.0075000,-0.0075000
TOI-3819 b,TOI-3819,1,1,1,Transit,Published Confirmed,0,3.24431410000,0.00000550000,-0.00000550000,0,0.0461100000,0.0006900000,-0.0009600000,0,13.13692538,0.40352331,-0.39231432,0,352.78953177,57.20911326,-63.56568140,0,Mass,0.850000,0.170000,-0.170000,0,0.000000,,,0,1186.0000,61.0000,-55.0000,0,1633.00,21.00,-19.00,0,82.79000,0.30000,-0.31000,0,5859.00,72.00,-71.00,0,1.538000,0.037000,-0.037000,0,1.242000,0.057000,-0.076000,0,0.2730,0.0840,-0.0820,0,[Fe/H],0.39967,0.01863,-0.01946,0,4.156000,0.027000,-0.029000,0,0.478000,0.040000,-0.038000,0,121.8632568,29.3886446,13.1800000,0.0480000,-0.0480000,12.5420000,0.0570000,-0.0570000,12.4130000,0.0002260,-0.0002260,11.9824000,0.0088000,-0.0088000
TOI-3856 b,TOI-3856,1,1,1,Transit,Published Confirmed,0,2.04360352000,0.00000094000,-0.00000094000,0,0.0325000000,0.0004400000,-0.0004900000,0,13.59649359,0.28022452,-0.26901554,0,171.62733978,31.78284070,-31.78284070,0,Mass,0.371000,0.076000,-0.074000,0,0.083000,,,1,949.0000,34.0000,-32.0000,0,1544.00,14.00,-13.00,0,82.94000,0.14000,-0.14000,0,5622.00,50.00,-50.00,0,1.055000,0.017000,-0.017000,0,1.096000,0.045000,-0.049000,0,0.4540,0.0650,-0.0760,0,[Fe/H],0.00087,0.01113,-0.01142,0,4.431000,0.014000,-0.015000,0,1.314000,0.051000,-0.050000,0,145.2229223,27.9501580,12.9470000,0.1990000,-0.1990000,12.2920000,0.0690000,-0.0690000,12.1318000,0.0002070,-0.0002070,11.6550000,0.0073000,-0.0073000
TOI-3877 b,TOI-3877,1,1,1,Transit,Published Confirmed,0,4.12359600000,0.00000670000,-0.00000670000,0,0.0529000000,0.0010000000,-0.0014000000,0,11.67975789,0.49319515,-0.48198617,0,99.79811980,21.93016008,-21.29450327,0,Mass,0.342000,0.096000,-0.084000,0,0.220000,,,1,729.0000,40.0000,-33.0000,0,1445.00,19.00,-17.00,0,83.97000,0.34000,-0.36000,0,5731.00,82.00,-81.00,0,1.445000,0.043000,-0.042000,0,1.160000,0.066000,-0.089000,0,0.2690,0.0670,-0.0690,0,[Fe/H],0.30750,0.01286,-0.01281,0,4.181000,0.037000,-0.042000,0,0.538000,0.064000,-0.059000,0,170.4544727,33.9913822,13.3270000,0.4150000,-0.4150000,12.2150000,0.0400000,-0.0400000,12.3643000,0.0002520,-0.0002520,11.9123000,0.0065000,-0.0065000
TOI-3912 b,TOI-3912,1,1,1,Transit,Published Confirmed,0,3.49362640000,0.00000380000,-0.00000380000,0,0.0463000000,0.0012000000,-0.0010000000,0,14.28024141,0.45956821,-0.44835923,0,129.03833324,22.56581690,-21.61233168,0,Mass,0.243000,0.053000,-0.047000,0,0.000000,,,0,872.2000,47.8000,-46.3000,0,1512.00,20.00,-20.00,0,85.64000,0.55000,-0.52000,0,5725.00,69.00,-68.00,0,1.392000,0.035000,-0.034000,0,1.088000,0.086000,-0.070000,0,0.1870,0.0870,-0.0900,0,[Fe/H],0.27323,0.01367,-0.01388,0,4.188000,0.037000,-0.038000,0,0.569000,0.061000,-0.056000,0,215.8014956,24.0765639,13.0090000,0.1450000,-0.1450000,12.5070000,0.0690000,-0.0690000,12.3073000,0.0002470,-0.0002470,11.8747000,0.0071000,-0.0071000
TOI-3980 b,TOI-3980,1,1,1,Transit,Published Confirmed,0,3.60892540000,0.00000300000,-0.00000310000,0,0.0494000000,0.0010000000,-0.0018000000,0,14.45958510,2.24179614,-1.12089807,0,187.51876013,60.38739733,-54.03082919,0,Mass,0.250000,0.140000,-0.140000,0,0.160000,,,1,1153.0000,81.0000,-73.0000,0,1621.00,29.00,-28.00,0,81.95000,0.40000,-0.67000,0,5840.00,140.00,-140.00,0,1.626000,0.055000,-0.050000,0,1.240000,0.080000,-0.130000,0,0.1880,0.0850,-0.0860,0,[Fe/H],0.44248,0.03174,-0.03086,0,4.106000,0.041000,-0.063000,0,0.403000,0.052000,-0.061000,0,12.8419374,59.5758606,13.5560000,0.1050000,-0.1050000,12.5490000,0.0460000,-0.0460000,12.3751000,0.0001610,-0.0001610,11.8630000,0.0060000,-0.0060000
TOI-406 c,TOI-406,1,1,2,Transit,Published Confirmed,0,3.30744100000,0.00001000000,-0.00000800000,0,0.0322000000,0.0013000000,-0.0013000000,0,1.32000000,0.12000000,-0.12000000,0,2.08000000,0.23000000,-0.22000000,0,Mass,4.900000,1.400000,-1.400000,0,0.032000,0.037000,-0.023000,0,19.0000,3.0000,-3.0000,0,584.00,22.00,-22.00,0,87.60000,0.30000,-0.40000,0,3392.00,44.00,-44.00,0,0.410000,0.029000,-0.027000,0,0.408000,0.046000,-0.042000,0,-0.0200,0.0400,-0.0400,0,[M/H],-1.71444,0.00670,-0.00680,0,4.690000,0.040000,-0.040000,0,9.445836,1.832774,-1.973757,0,49.2626428,-42.2441492,15.2370000,0.0720000,-0.0720000,13.7730000,0.0380000,-0.0380000,12.5528000,0.0003320,-0.0003320,11.2828000,0.0072856,-0.0072856
TOI-406.01,TOI-406,1,1,2,Transit,Published Confirmed,0,13.17568200000,0.00001700000,-0.00001600000,0,0.0809000000,0.0031000000,-0.0031000000,0,2.08000000,0.16000000,-0.15000000,0,6.57000000,1.00000000,-0.90000000,0,Mass,4.100000,1.100000,-1.100000,0,0.056000,0.035000,-0.034000,0,3.0000,0.5000,-0.5000,0,368.00,14.00,-14.00,0,89.40000,0.30000,-0.20000,0,3392.00,44.00,-44.00,0,0.410000,0.029000,-0.027000,0,0.408000,0.046000,-0.042000,0,-0.0200,0.0400,-0.0400,0,[M/H],-1.71444,0.00670,-0.00680,0,4.690000,0.040000,-0.040000,0,9.445836,1.832774,-1.973757,0,49.2626428,-42.2441492,15.2370000,0.0720000,-0.0720000,13.7730000,0.0380000,-0.0380000,12.5528000,0.0003320,-0.0003320,11.2828000,0.0072856,-0.0072856
TOI-4087 b,TOI-4087,1,1,1,Transit,Published Confirmed,0,3.17748350000,0.00000094000,-0.00000094000,0,0.0446900000,0.0004800000,-0.0005400000,0,13.04725353,0.28022452,-0.26901554,0,232.01473711,44.49597698,-44.49597698,0,Mass,0.570000,0.120000,-0.120000,0,0.000000,,,0,753.9000,41.1000,-33.8000,0,1458.00,20.00,-17.00,0,87.82000,0.37000,-0.33000,0,6060.00,74.00,-67.00,0,1.112000,0.021000,-0.020000,0,1.178000,0.039000,-0.042000,0,0.2370,0.0790,-0.0790,0,[Fe/H],0.17609,0.02503,-0.02045,0,4.416000,0.015000,-0.016000,0,1.205000,0.060000,-0.058000,0,217.9257785,83.3727061,12.4420000,0.3240000,-0.3240000,12.1070000,0.0230000,-0.0230000,11.7064000,0.0003780,-0.0003780,11.2961000,0.0272000,-0.0272000
TOI-4127 b,TOI-4127,1,1,1,Transit,Published Confirmed,0,56.39879000000,0.00010000000,-0.00010000000,0,0.3081000000,0.0055000000,-0.0058000000,0,12.28504285,0.43715025,-0.35868738,0,731.00533610,34.96112477,-34.96112477,0,Mass,2.170000,0.220000,-0.240000,0,0.747100,0.007800,-0.008600,0,22.3000,1.5000,-1.5000,0,605.10,9.60,-8.20,0,89.30000,0.46000,-0.60000,0,6096.00,115.00,-115.00,0,1.293000,0.050000,-0.050000,0,1.230000,0.070000,-0.070000,0,0.1400,0.1200,-0.1200,0,[Fe/H],0.31639,0.00583,-0.00591,0,4.260000,0.140000,-0.140000,0,0.775000,0.066000,-0.070000,0,105.4045516,72.4149297,12.0200000,0.1510000,-0.1510000,11.4410000,0.0100000,-0.0100000,11.4122000,0.0005330,-0.0005330,11.0383000,0.0061000,-0.0061000
TOI-4137 b,TOI-4137,1,1,1,Transit,Published Confirmed,0,3.80161220000,0.00000650000,-0.00000650000,0,0.0522200000,0.0008900000,-0.0009600000,0,13.57407563,0.44835923,-0.43715025,0,457.67290608,54.03082919,-47.67426105,0,Mass,1.010000,0.170000,-0.150000,0,0.000000,0.048000,-0.052000,0,1013.0000,68.0000,-60.0000,0,1570.00,25.00,-24.00,0,85.70000,0.40000,-0.40000,0,6202.00,94.00,-90.00,0,1.438000,0.039000,-0.038000,0,1.313000,0.068000,-0.071000,0,0.1820,0.0830,-0.0850,0,[Fe/H],0.43933,0.03049,-0.02771,0,4.240000,0.031000,-0.032000,0,0.621000,0.059000,-0.055000,0,77.6128790,70.3910790,12.0650000,0.1270000,-0.1270000,11.3100000,0.0090000,-0.0090000,11.2468000,0.0004600,-0.0004600,10.8557000,0.0085000,-0.0085000
TOI-4201 b,TOI-4201,1,1,1,Transit,Published Confirmed,0,3.58191940000,0.00000110000,-0.00000110000,0,0.0400000000,0.0010000000,-0.0010000000,0,13.67495645,0.44835923,-0.44835923,0,788.21444936,28.60455663,-28.60455663,0,Mass,1.820000,0.190000,-0.190000,0,0.041000,0.015000,-0.015000,0,45.2000,3.2000,-3.2000,0,725.00,20.00,-20.00,0,88.00000,0.10000,-0.10000,0,3794.00,79.00,-79.00,0,0.630000,0.020000,-0.020000,0,0.610000,0.020000,-0.020000,0,0.5200,0.0800,-0.0800,0,[Fe/H],-1.11919,0.02228,-0.02348,0,4.640000,0.030000,-0.030000,0,3.786000,0.146000,-0.146000,0,90.4747237,-13.4613710,16.6960000,0.1390000,-0.1390000,15.1630000,0.0800000,-0.0800000,14.5001000,0.0004410,-0.0004410,13.5011000,0.0075861,-0.0075861
TOI-4214 b,TOI-4214,1,1,1,Transit,Published Confirmed,0,3.49138850000,0.00000330000,-0.00000320000,0,0.0501800000,0.0007700000,-0.0009400000,0,10.68215861,0.35868738,-0.33626942,0,165.27077164,16.84490557,-17.16273398,0,Mass,0.740000,0.110000,-0.100000,0,0.170000,,,1,1210.0000,150.0000,-110.0000,0,1642.00,47.00,-40.00,0,85.77000,0.42000,-0.47000,0,6370.00,220.00,-210.00,0,1.434000,0.040000,-0.038000,0,1.382000,0.064000,-0.076000,0,0.2940,0.0820,-0.0860,0,[Fe/H],0.48287,0.05620,-0.05151,0,4.266000,0.029000,-0.036000,0,0.661000,0.061000,-0.065000,0,110.2495104,-13.9262649,12.1560000,0.3340000,-0.3340000,11.7900000,0.0230000,-0.0230000,11.4587000,0.0004830,-0.0004830,11.0071000,0.0061000,-0.0061000
TOI-4342 b,TOI-4342,1,1,2,Transit,Published Confirmed,0,5.53825920000,0.00000340000,-0.00000340000,0,0.0519000000,0.0002000000,-0.0002100000,0,2.32900000,0.08600000,-0.08500000,0,7.30000000,1.30000000,-1.30000000,0,Mass,3.180000,0.700000,-0.630000,0,0.000000,,,0,27.8000,3.6000,-3.2000,0,639.00,20.00,-19.00,0,88.83000,0.22000,-0.22000,0,3866.00,92.00,-92.00,0,0.598000,0.018000,-0.018000,0,0.587000,0.013000,-0.013000,0,0.2600,0.1300,-0.1300,0,[Fe/H],-1.12494,0.03875,-0.04255,0,4.652000,0.028000,-0.028000,0,3.860000,0.380000,-0.340000,0,324.3894196,-77.9791468,14.0550000,0.0110000,-0.0110000,12.6690000,0.0570000,-0.0570000,11.9822000,0.0003820,-0.0003820,11.0318000,0.0073643,-0.0073643
TOI-4342 c,TOI-4342,1,1,2,Transit,Published Confirmed,0,10.68866200000,0.00015000000,-0.00015000000,0,0.0804000000,0.0003200000,-0.0003100000,0,2.34900000,0.09400000,-0.09200000,0,4.80000000,1.40000000,-1.40000000,0,Mass,2.010000,0.650000,-0.600000,0,0.000000,,,0,11.6000,1.5000,-1.4000,0,514.00,16.00,-16.00,0,89.61000,0.26000,-0.26000,0,3866.00,92.00,-92.00,0,0.598000,0.018000,-0.018000,0,0.587000,0.013000,-0.013000,0,0.2600,0.1300,-0.1300,0,[Fe/H],-1.12494,0.03875,-0.04255,0,4.652000,0.028000,-0.028000,0,3.860000,0.380000,-0.340000,0,324.3894196,-77.9791468,14.0550000,0.0110000,-0.0110000,12.6690000,0.0570000,-0.0570000,11.9822000,0.0003820,-0.0003820,11.0318000,0.0073643,-0.0073643
TOI-4438 b,TOI-4438,1,1,1,Transit,Published Confirmed,0,7.44628000000,0.00000900000,-0.00000900000,0,0.0534000000,0.0037000000,-0.0037000000,0,2.52000000,0.13000000,-0.13000000,0,5.40000000,1.10000000,-1.10000000,0,Mass,1.850000,0.510000,-0.440000,0,0.140000,0.090000,-0.090000,0,6.0000,0.9000,-0.7700,0,435.00,15.00,-15.00,0,89.34000,0.39000,-0.21000,0,3422.00,81.00,-81.00,0,0.372000,0.018000,-0.018000,0,0.368000,0.021000,-0.021000,0,-0.1900,0.0500,-0.0500,0,[Fe/H],-1.76802,0.00178,-0.00179,0,4.680000,0.040000,-0.040000,0,10.100000,1.700000,-1.400000,0,270.3172389,35.5948992,15.2200000,0.1210000,-0.1210000,13.6900000,0.0450000,-0.0450000,12.5196000,0.0003370,-0.0003370,11.2695000,0.0073086,-0.0073086
TOI-4603 b,TOI-4603,1,1,1,Transit,Published Confirmed,0,7.24599000000,0.00022000000,-0.00021000000,0,0.0888000000,0.0010000000,-0.0010000000,0,11.67975789,0.42594127,-0.39231432,0,4096.80816623,184.34047606,-181.16219199,0,Mass,14.100000,1.700000,-1.600000,0,0.325000,0.020000,-0.020000,0,1192.0000,71.0000,-68.0000,0,1677.00,24.00,-24.00,0,80.21000,0.39000,-0.41000,0,6264.00,95.00,-94.00,0,2.738000,0.048000,-0.050000,0,1.765000,0.061000,-0.061000,0,0.3420,0.0390,-0.0400,0,[Fe/H],1.01703,0.02633,-0.02669,0,3.810000,0.021000,-0.020000,0,0.121100,0.007700,-0.007100,0,83.8659288,21.2942417,9.8270000,0.0400000,-0.0400000,9.2400000,0.0300000,-0.0300000,9.0746900,0.0002410,-0.0002410,8.6554000,0.0062000,-0.0062000
TOI-4666 b,TOI-4666,1,1,1,Transit,Published Confirmed,0,2.90891650000,0.00000700000,-0.00000700000,0,0.0340000000,0.0011000000,-0.0011000000,0,12.53164042,0.39231432,-0.39231432,0,155.41809102,21.29450327,-20.97667486,0,Mass,0.430000,0.080000,-0.070000,0,0.023000,0.033000,-0.016000,0,55.6000,6.8000,-6.8000,0,695.00,15.00,-15.00,0,89.79000,0.14000,-0.19000,0,3793.00,80.00,-80.00,0,0.585000,0.018000,-0.018000,0,0.576000,0.012000,-0.012000,0,0.7900,0.1400,-0.1400,0,[Fe/H],-1.19518,0.04275,-0.04742,0,4.664000,0.028000,-0.028000,0,4.380000,0.380000,-0.380000,0,56.2898862,-39.0631799,16.7460000,0.0840000,-0.0840000,15.3330000,0.1720000,-0.1720000,14.3906000,0.0009320,-0.0009320,13.3272000,0.0078590,-0.0078590
